"","ID","Question","Response","value"
"1649","4440","Q11","Smaller than",0
"1650","4446","Q11","Smaller than",0
"1651","4432","Q11","Same as",1
"1652","4438","Q11","Same as",1
"1653","4449","Q11","Smaller than",0
"1654","4435","Q11","Same as",1
"1655","4448","Q11","Same as",1
"1656","4455","Q11","Smaller than",0
"1657","4451","Q11","Same as",1
"1658","4447","Q11","Bigger than",0
"1659","4459","Q11","Same as",1
"1660","4457","Q11","Smaller than",0
"1661","4456","Q11","Smaller than",0
"1662","4454","Q11","Smaller than",0
"1663","4458","Q11","Same as",1
"1664","4460","Q11","Smaller than",0
"1665","4450","Q11","Same as",1
"1666","4453","Q11","Smaller than",0
"1667","4452","Q11","Same as",1
"1668","4239","Q11","Bigger than",0
"1669","4408","Q11","Smaller than",0
"1670","4490","Q11","Smaller than",0
"1671","4465","Q11","Same as",1
"1672","4467","Q11","Bigger than",0
"1673","4472","Q11","Smaller than",0
"1674","4507","Q11","Smaller than",0
"1675","4518","Q11","Smaller than",0
"1676","4503","Q11","Smaller than",0
"1677","4479","Q11","Bigger than",0
"1678","4524","Q11","Smaller than",0
"1679","4485","Q11","Smaller than",0
"1680","4476","Q11","Same as",1
"1681","4483","Q11","Smaller than",0
"1682","4510","Q11","Smaller than",0
"1683","4482","Q11","Bigger than",0
"1684","4520","Q11","Smaller than",0
"1685","4498","Q11","Bigger than",0
"1686","4500","Q11","Same as",1
"1687","4513","Q11","Bigger than",0
"1688","4484","Q11","Smaller than",0
"1689","4492","Q11","Smaller than",0
"1690","4522","Q11","Same as",1
"1691","4461","Q11","Same as",1
"1692","4494","Q11","Same as",1
"1693","4514","Q11","Smaller than",0
"1694","4517","Q11","Same as",1
"1695","4515","Q11","Smaller than",0
"1696","4488","Q11","Bigger than",0
"1697","4478","Q11","Bigger than",0
"1698","4502","Q11","Smaller than",0
"1699","4521","Q11","Smaller than",0
"1700","4509","Q11","Bigger than",0
"1701","4501","Q11","Smaller than",0
"1702","4499","Q11","Bigger than",0
"1703","4505","Q11","Smaller than",0
"1704","4495","Q11","Smaller than",0
"1705","4344","Q11","Same as",1
"1706","4292BM","Q11","Smaller than",0
"1707","4279","Q11","Same as",1
"1708","4341","Q11","Bigger than",0
"1709","4279","Q11","Smaller than",0
"1710","4281","Q11","Smaller than",0
"1711","4245","Q11","Same as",1
"1712","4335","Q11","Same as",1
"1713","4326","Q11","Same as",1
"1714","4334","Q11","Smaller than",0
"1715","4370","Q11","Smaller than",0
"1716","4360","Q11","Smaller than",0
"1717","4345","Q11","Smaller than",0
"1718","4350","Q11","Smaller than",0
"1719","4463","Q11","Smaller than",0
"1720","4562","Q11","Bigger than",0
"1721","4563","Q11","Bigger than",0
"1722","4564","Q11","Smaller than",0
"1723","4537","Q11","Smaller than",0
"1724","4558","Q11","Bigger than",0
"1725","4550","Q11","Same as",1
"1726","4573","Q11","Bigger than",0
"1727","4536","Q11","Same as",1
"1728","4571","Q11","Bigger than",0
"1729","4571","Q11","Smaller than",0
"1730","4566","Q11","Same as",1
"1731","4546","Q11","Same as",1
"1732","4554","Q11","Smaller than",0
"1733","4535","Q11","Same as",1
"1734","4553","Q11","Smaller than",0
"1735","4540","Q11","Same as",1
"1736","4358F","Q11","Smaller than",0
"1737","4572","Q11","Same as",1
"1738","4549","Q11","Smaller than",0
"1739","4568","Q11","Bigger than",0
"1740","4543","Q11","Bigger than",0
"1741","4569","Q11","Bigger than",0
"1742","4574","Q11","Bigger than",0
"1743","4560","Q11","Same as",1
"1744","4527","Q11","Smaller than",0
"1745","4548","Q11","Same as",1
"1746","4559","Q11","Bigger than",0
"1747","4531","Q11","Smaller than",0
"1748","4545","Q11","Bigger than",0
"1749","4533","Q11","Smaller than",0
"1750","4480","Q11","Smaller than",0
"1751","4358","Q11","Same as",1
"1752","4381","Q11","Smaller than",0
"1753","4374","Q11","Same as",1
"1754","4317","Q11","Bigger than",0
"1755","4314","Q11","Same as",1
"1756","4305","Q11","Smaller than",0
"1757","4326F","Q11","Bigger than",0
"1758","4281","Q11","Same as",1
"1759","4316","Q11","Bigger than",0
"1760","4372","Q11","Bigger than",0
"1761","4292R","Q11","Bigger than",0
"1762","4329","Q11","Smaller than",0
"1763","4375","Q11","Smaller than",0
"1764","4310","Q11","Bigger than",0
"1765","4353F","Q11","Smaller than",0
"1766","4371","Q11","Same as",1
"1767","4648","Q11","Same as",1
"1768","4632","Q11","Same as",1
"1769","4664","Q11","Smaller than",0
"1770","4636","Q11","Smaller than",0
"1771","4668C","Q11","Same as",1
"1772","4295","Q11","Same as",1
"1773","4639","Q11","Smaller than",0
"1774","4631","Q11","Smaller than",0
"1775","4650","Q11","Bigger than",0
"1776","4635","Q11","Smaller than",0
"1777","4643","Q11","Same as",1
"1778","4659","Q11","Smaller than",0
"1779","4642","Q11","Smaller than",0
"1780","4665","Q11","Smaller than",0
"1781","4657","Q11","Bigger than",0
"1782","4677","Q11","Bigger than",0
"1783","4673","Q11","Smaller than",0
"1784","4672","Q11","Same as",1
"1785","4660","Q11","Bigger than",0
"1786","4678","Q11","Same as",1
"1787","4676","Q11","Same as",1
"1788","4666","Q11","Same as",1
"1789","4646","Q11","Same as",1
"1790","4611","Q11","Same as",1
"1791","4602","Q11","Smaller than",0
"1792","4626","Q11","Same as",1
"1793","4589","Q11","Same as",1
"1794","4586","Q11","Smaller than",0
"1795","4581F","Q11","Smaller than",0
"1796","4591","Q11","Smaller than",0
"1797","4627","Q11","Smaller than",0
"1798","4623","Q11","Bigger than",0
"1799","4601","Q11","Same as",1
"1800","4600","Q11","Same as",1
"1801","4608","Q11","Smaller than",0
"1802","4599","Q11","Smaller than",0
"1803","4610","Q11","Bigger than",0
"1804","4609","Q11","Smaller than",0
"1805","4607","Q11","Smaller than",0
"1806","4578","Q11","Smaller than",0
"1807","4588","Q11","Smaller than",0
"1808","4617","Q11","Smaller than",0
"1809","4613","Q11","Bigger than",0
"1810","4583","Q11","Smaller than",0
"1811","4585","Q11","Smaller than",0
"1812","4616","Q11","Bigger than",0
"1813","4595","Q11","Bigger than",0
"1814","4619","Q11","Smaller than",0
"1815","4579","Q11","Same as",1
"1816","4620","Q11","Smaller than",0
"1817","4592","Q11","Same as",1
"1818","4598","Q11","Smaller than",0
"1819","4663","Q11","Smaller than",0
"1820","4670","Q11","Same as",1
"1821","4652","Q11","Smaller than",0
"1822","4419","Q11","Same as",1
"1823","4653","Q11","Smaller than",0
"1824","4669","Q11","Same as",1
"1825","4389","Q11","Smaller than",0
"1826","4667","Q11","Bigger than",0
"1827","4541","Q11","Same as",1
"1828","4686","Q11","Smaller than",0
"1829","4542","Q11","Smaller than",0
"1830","4645","Q11","Smaller than",0
"1831","4656","Q11","Same as",1
"1832","4395","Q11","Same as",1
"1833","4681","Q11","Smaller than",0
"1834","4414","Q11","Same as",1
"1835","4508","Q11","Smaller than",0
"1836","4464","Q11","Smaller than",0
"1837","4683","Q11","Same as",1
"1838","4539","Q11","Smaller than",0
"1839","4653F","Q11","Smaller than",0
"1840","4657","Q11","Same as",1
"1841","4506","Q11","Same as",1
"1842","4668","Q11","Same as",1
"1843","4684","Q11","Same as",1
"1844","4637","Q11","Same as",1
"1845","4311","Q11","Smaller than",0
"1846","4297","Q11","Smaller than",0
"1847","4707","Q11","Smaller than",0
"1848","4698","Q11","Same as",1
"1849","4703","Q11","Bigger than",0
"1850","4712","Q11","Bigger than",0
"1851","4702","Q11","Bigger than",0
"1852","4691","Q11","Bigger than",0
"1853","4693","Q11","Smaller than",0
"1854","4704","Q11","Smaller than",0
"1855","4736","Q11","Bigger than",0
"1856","4771","Q11","Bigger than",0
"1857","4697","Q11","Smaller than",0
"1858","4717","Q11","Same as",1
"1859","4723","Q11","Same as",1
"1860","4726","Q11","Smaller than",0
"1861","4714","Q11","Same as",1
"1862","4716","Q11","Smaller than",0
"1863","4718","Q11","Smaller than",0
"1864","4730","Q11","Same as",1
"1865","4725","Q11","Same as",1
"1866","4720","Q11","Smaller than",0
"1867","4728","Q11","Smaller than",0
"1868","4606","Q11","Smaller than",0
"1869","4733","Q11","Smaller than",0
"1870","4731","Q11","Same as",1
"1871","4727","Q11","Smaller than",0
"1872","4729","Q11","Smaller than",0
"1873","4722","Q11","Smaller than",0
"1874","4753B","Q11","Same as",1
"1875","4604","Q11","Smaller than",0
"1876","4737","Q11","Bigger than",0
"1877","4746B","Q11","Smaller than",0
"1878","4763B","Q11","Same as",1
"1879","4759","Q11","Same as",1
"1880","4766","Q11","Same as",1
"1881","4768","Q11","Same as",1
"1882","4762","Q11","Smaller than",0
"1883","4764","Q11","Same as",1
"1884","4758","Q11","Smaller than",0
"1885","4769","Q11","Smaller than",0
"1886","4754B","Q11","Smaller than",0
"1887","4761","Q11","Smaller than",0
"1888","4756B","Q11","Same as",1
"1889","4755B","Q11","Smaller than",0
"1890","4710","Q11","Bigger than",0
"1891","4746","Q11","Bigger than",0
"1892","4739","Q11","Smaller than",0
"1893","4754","Q11","Bigger than",0
"1894","4755","Q11","Smaller than",0
"1895","4742","Q11","Smaller than",0
"1896","4750","Q11","Smaller than",0
"1897","4748","Q11","Same as",1
"1898","4753","Q11","Smaller than",0
"1899","4743","Q11","Smaller than",0
"1900","4760","Q11","Smaller than",0
"1901","4767","Q11","Smaller than",0
"1902","4778","Q11","Same as",1
"1903","4777","Q11","Smaller than",0
"1904","4763","Q11","Smaller than",0
"1905","4768","Q11","Smaller than",0
"1906","4773","Q11","Smaller than",0
"1907","4765","Q11","Smaller than",0
"1908","4764","Q11","Same as",1
"1909","4770","Q11","Smaller than",0
"1910","4775","Q11","Smaller than",0
"1911","4769","Q11","Smaller than",0
"1912","4771","Q11","Smaller than",0
"1913","4740","Q11","Smaller than",0
"1914","4824","Q11","Smaller than",0
"1915","4816","Q11","Smaller than",0
"1916","4820","Q11","Bigger than",0
"1917","4817","Q11","Bigger than",0
"1918","4824","Q11","Smaller than",0
"1919","4815","Q11","Smaller than",0
"1920","4825","Q11","Smaller than",0
"1921","4819","Q11","Bigger than",0
"1922","4822","Q11","Smaller than",0
"1923","4821","Q11","Bigger than",0
"1924","4818","Q11","Smaller than",0
"1925","4781","Q11","Same as",1
"1926","4789","Q11","Same as",1
"1927","4782","Q11","Smaller than",0
"1928","4786","Q11","Same as",1
"1929","4783","Q11","Bigger than",0
"1930","4787","Q11","Smaller than",0
"1931","4785","Q11","Same as",1
"1932","4780","Q11","Same as",1
"1933","4788","Q11","Bigger than",0
"1934","4784","Q11","Smaller than",0
"1935","4779","Q11","Bigger than",0
"1936","4756","Q11","Smaller than",0
"1937","4795","Q11","Same as",1
"1938","4805","Q11","Smaller than",0
"1939","4799","Q11","Smaller than",0
"1940","4796","Q11","Smaller than",0
"1941","4791","Q11","Smaller than",0
"1942","4808","Q11","Same as",1
"1943","4806","Q11","Same as",1
"1944","4793","Q11","Smaller than",0
"1945","4809","Q11","Same as",1
"1946","4807","Q11","Same as",1
"1947","4800","Q11","Smaller than",0
"1948","4812","Q11","Same as",1
"1949","4810","Q11","Smaller than",0
"1950","4803","Q11","Same as",1
"1951","4802","Q11","Same as",1
"1952","4813","Q11","Same as",1
"1953","4801","Q11","Bigger than",0
"1954","4836","Q11","Same as",1
"1955","4832","Q11","Bigger than",0
"1956","4838","Q11","Same as",1
"1957","4833","Q11","Same as",1
"1958","4828","Q11","Same as",1
"1959","4831","Q11","Same as",1
"1960","4834","Q11","Smaller than",0
"1961","4835","Q11","Same as",1
"1962","4826","Q11","Smaller than",0
"1963","4827","Q11","Bigger than",0
"1964","4829","Q11","Smaller than",0
"1965","4837","Q11","Smaller than",0
"1966","4830","Q11","Same as",1
"1967","4846","Q11","Same as",1
"1968","4847","Q11","Smaller than",0
"1969","4855","Q11","Same as",1
"1970","4850","Q11","Smaller than",0
"1971","4581","Q11","Same as",1
"1972","4849","Q11","Smaller than",0
"1973","4845","Q11","Bigger than",0
"1974","4848","Q11","Bigger than",0
"1975","4839","Q11","Smaller than",0
"1976","4857","Q11","Bigger than",0
"1977","4856","Q11","Same as",1
"1978","4842","Q11","Smaller than",0
"1979","4852","Q11","Smaller than",0
"1980","4752","Q11","Same as",1
"1981","4859","Q11","Smaller than",0
"1982","4871","Q11","Smaller than",0
"1983","4873","Q11","Smaller than",0
"1984","4858","Q11","Smaller than",0
"1985","4874","Q11","Bigger than",0
"1986","4863","Q11","Smaller than",0
"1987","4864","Q11","Smaller than",0
"1988","4860","Q11","Smaller than",0
"1989","4866","Q11","Same as",1
"1990","4869","Q11","Same as",1
"1991","4862","Q11","Same as",1
"1992","4870","Q11","Smaller than",0
"1993","4868","Q11","Bigger than",0
"1994","4861","Q11","Same as",1
"1995","4892","Q11","Bigger than",0
"1996","4891","Q11","Smaller than",0
"1997","4899","Q11","Smaller than",0
"1998","4898","Q11","Same as",1
"1999","4879","Q11","Same as",1
"2000","4883","Q11","Smaller than",0
"2001","4919","Q11","Same as",1
"2002","4879","Q11","Same as",1
"2003","4913","Q11","Smaller than",0
"2004","4897","Q11","Same as",1
"2005","4911","Q11","Same as",1
"2006","4904","Q11","Same as",1
"2007","4895","Q11","Same as",1
"2008","4910","Q11","Same as",1
"2009","4901","Q11","Same as",1
"2010","4884","Q11","Same as",1
"2011","4898","Q11","Same as",1
"2012","4917","Q11","Same as",1
"2013","4924","Q11","Same as",1
"2014","4908","Q11","Same as",1
"2015","4900","Q11","Same as",1
"2016","4922","Q11","Bigger than",0
"2017","4906","Q11","Same as",1
"2018","4899","Q11","Same as",1
"2019","4885","Q11","Same as",1
"2020","4914","Q11","Same as",1
"2021","4921","Q11","Smaller than",0
"2022","4903","Q11","Smaller than",0
"2023","4902","Q11","Same as",1
"2024","4909","Q11","Same as",1
"2025","4912","Q11","Same as",1
"2026","4926","Q11","Same as",1
"2027","4886","Q11","Smaller than",0
"2028","4907","Q11","Same as",1
"2029","4888","Q11","Same as",1
"2030","4896","Q11","Same as",1
"2031","4927","Q11","Same as",1
"2032","4878","Q11","Same as",1
"2033","4923","Q11","Bigger than",0
"2034","4880","Q11","Smaller than",0
"2035","4920","Q11","Smaller than",0
"2036","4887","Q11","Same as",1
"2037","4217","Q12","it has the same volume as the original block",0
"2038","4216","Q12","it has half the volume of the original block",1
"2039","4232","Q12","it has half the volume of the original block",1
"2040","4233","Q12","it has half the volume of the original block",1
"2041","4230","Q12","it has half the volume of the original block",1
"2042","4420","Q12","it has half the volume of the original block",1
"2043","4421","Q12","it has half the volume of the original block",1
"2044","4234","Q12","it has twice the volume of the original block",0
"2045","4219","Q12","it has half the volume of the original block",1
"2046","4229","Q12","it has half the volume of the original block",1
"2047","4236","Q12","it has the same volume as the original block",0
"2048","4227","Q12","it has the same volume as the original block",0
"2049","4228","Q12","it has half the volume of the original block",1
"2050","4224","Q12","it has half the volume of the original block",1
"2051","4226","Q12","it has twice the volume of the original block",0
"2052","4225","Q12","it has twice the volume of the original block",0
"2053","4254","Q12","it has the same volume as the original block",0
"2054","4267","Q12","it has half the volume of the original block",1
"2055","4255","Q12","it has half the volume of the original block",1
"2056","4261","Q12","it has half the volume of the original block",1
"2057","4246","Q12","it has half the volume of the original block",1
"2058","4251","Q12","it has half the volume of the original block",1
"2059","4241","Q12","it has half the volume of the original block",1
"2060","4247","Q12","it has half the volume of the original block",1
"2061","4256","Q12","it has half the volume of the original block",1
"2062","4253","Q12","it has the same volume as the original block",0
"2063","4263","Q12","it has half the volume of the original block",1
"2064","4244","Q12","it has half the volume of the original block",1
"2065","4252","Q12","it has twice the volume of the original block",0
"2066","4257","Q12","it has the same volume as the original block",0
"2067","4259","Q12","it has half the volume of the original block",1
"2068","4242","Q12","it has half the volume of the original block",1
"2069","4265","Q12","it has half the volume of the original block",1
"2070","4282A","Q12","it has half the volume of the original block",1
"2071","4276","Q12","it has half the volume of the original block",1
"2072","4272","Q12","it has half the volume of the original block",1
"2073","4284","Q12","it has half the volume of the original block",1
"2074","4292F","Q12","it has half the volume of the original block",1
"2075","4280","Q12","it has twice the volume of the original block",0
"2076","4294F","Q12","it has half the volume of the original block",1
"2077","4287","Q12","it has half the volume of the original block",1
"2078","4275","Q12","it has the same volume as the original block",0
"2079","4273","Q12","it has half the volume of the original block",1
"2080","4289","Q12","it has half the volume of the original block",1
"2081","4291F","Q12","it has half the volume of the original block",1
"2082","4277","Q12","it has half the volume of the original block",1
"2083","4286","Q12","it has half the volume of the original block",1
"2084","4285","Q12","it has half the volume of the original block",1
"2085","4270","Q12","it has half the volume of the original block",1
"2086","4293F","Q12","it has half the volume of the original block",1
"2087","4243","Q12","it has half the volume of the original block",1
"2088","4271","Q12","it has half the volume of the original block",1
"2089","4264","Q12","it has half the volume of the original block",1
"2090","4268","Q12","it has half the volume of the original block",1
"2091","4258","Q12","it has half the volume of the original block",1
"2092","4249","Q12","it has half the volume of the original block",1
"2093","4260","Q12","it has half the volume of the original block",1
"2094","4269","Q12","it has half the volume of the original block",1
"2095","4248","Q12","it has half the volume of the original block",1
"2096","4290","Q12","it has half the volume of the original block",1
"2097","4283","Q12","it has half the volume of the original block",1
"2098","4288","Q12","it has the same volume as the original block",0
"2099","4321","Q12","it has half the volume of the original block",1
"2100","4300","Q12","it has half the volume of the original block",1
"2101","4304","Q12","it has half the volume of the original block",1
"2102","4303","Q12","it has half the volume of the original block",1
"2103","4312","Q12","it has twice the volume of the original block",0
"2104","4322","Q12","it has half the volume of the original block",1
"2105","4313","Q12","it has the same volume as the original block",0
"2106","4315","Q12","it has half the volume of the original block",1
"2107","4319","Q12","it has half the volume of the original block",1
"2108","4318","Q12","it has twice the volume of the original block",0
"2109","4296","Q12","it has half the volume of the original block",1
"2110","4308","Q12","it has twice the volume of the original block",0
"2111","4036","Q12","it has half the volume of the original block",1
"2112","4307","Q12","it has half the volume of the original block",1
"2113","4301","Q12","it has half the volume of the original block",1
"2114","4294","Q12","it has twice the volume of the original block",0
"2115","4299","Q12","it has half the volume of the original block",1
"2116","4309","Q12","it has half the volume of the original block",1
"2117","4302","Q12","it has half the volume of the original block",1
"2118","4278","Q12","it has half the volume of the original block",1
"2119","4291","Q12","it has the same volume as the original block",0
"2120","4282K","Q12","it has the same volume as the original block",0
"2121","4293","Q12","it has the same volume as the original block",0
"2122","4443","Q12","it has half the volume of the original block",1
"2123","4327","Q12","it has half the volume of the original block",1
"2124","4330","Q12","it has the same volume as the original block",0
"2125","4337","Q12","it has half the volume of the original block",1
"2126","4343","Q12","it has half the volume of the original block",1
"2127","4328","Q12","it has half the volume of the original block",1
"2128","4324","Q12","it has half the volume of the original block",1
"2129","4348","Q12","it has half the volume of the original block",1
"2130","4338","Q12","it has half the volume of the original block",1
"2131","4332","Q12","it has half the volume of the original block",1
"2132","4346","Q12","it has half the volume of the original block",1
"2133","4347","Q12","it has half the volume of the original block",1
"2134","4339","Q12","it has half the volume of the original block",1
"2135","4353","Q12","it has half the volume of the original block",1
"2136","4367","Q12","it has half the volume of the original block",1
"2137","4365","Q12","it has half the volume of the original block",1
"2138","4357","Q12","it has twice the volume of the original block",0
"2139","4373","Q12","it has half the volume of the original block",1
"2140","4359","Q12","it has half the volume of the original block",1
"2141","4352","Q12","it has half the volume of the original block",1
"2142","4362","Q12","it has half the volume of the original block",1
"2143","4363","Q12","it has half the volume of the original block",1
"2144","4366","Q12","it has half the volume of the original block",1
"2145","4356","Q12","it has half the volume of the original block",1
"2146","4364","Q12","it has half the volume of the original block",1
"2147","4355","Q12","it has half the volume of the original block",1
"2148","4325","Q12","it has half the volume of the original block",1
"2149","4342","Q12","it has half the volume of the original block",1
"2150","4391","Q12","it has half the volume of the original block",1
"2151","4393","Q12","it has the same volume as the original block",0
"2152","4390","Q12","it has the same volume as the original block",0
"2153","4385","Q12","it has half the volume of the original block",1
"2154","4384","Q12","it has the same volume as the original block",0
"2155","4392","Q12","it has half the volume of the original block",1
"2156","4380","Q12","it has half the volume of the original block",1
"2157","4386","Q12","it has half the volume of the original block",1
"2158","4394","Q12","it has half the volume of the original block",1
"2159","4383","Q12","it has the same volume as the original block",0
"2160","4382","Q12","it has the same volume as the original block",0
"2161","4379","Q12","it has half the volume of the original block",1
"2162","4376","Q12","it has half the volume of the original block",1
"2163","4404","Q12","it has half the volume of the original block",1
"2164","4410","Q12","it has the same volume as the original block",0
"2165","4411","Q12","it has the same volume as the original block",0
"2166","4406","Q12","it has twice the volume of the original block",0
"2167","4400","Q12","it has the same volume as the original block",0
"2168","4396","Q12","it has half the volume of the original block",1
"2169","4407","Q12","it has the same volume as the original block",0
"2170","4399","Q12","it has half the volume of the original block",1
"2171","4413","Q12","it has half the volume of the original block",1
"2172","4401","Q12","it has half the volume of the original block",1
"2173","4397","Q12","it has the same volume as the original block",0
"2174","4416","Q12","it has half the volume of the original block",1
"2175","4429","Q12","it has half the volume of the original block",1
"2176","4442","Q12","it has the same volume as the original block",0
"2177","4428","Q12","it has half the volume of the original block",1
"2178","4424","Q12","it has the same volume as the original block",0
"2179","4433","Q12","it has half the volume of the original block",1
"2180","4283F","Q12","it has half the volume of the original block",1
"2181","4423","Q12","it has half the volume of the original block",1
"2182","4436","Q12","it has half the volume of the original block",1
"2183","4430","Q12","it has half the volume of the original block",1
"2184","4431","Q12","it has half the volume of the original block",1
"2185","4441","Q12","it has half the volume of the original block",1
"2186","4437","Q12","it has half the volume of the original block",1
"2187","4434","Q12","it has the same volume as the original block",0
"2188","4427","Q12","it has half the volume of the original block",1
"2189","4426","Q12","it has the same volume as the original block",0
"2190","4440","Q12","it has the same volume as the original block",0
"2191","4446","Q12","it has half the volume of the original block",1
"2192","4432","Q12","it has the same volume as the original block",0
"2193","4438","Q12","it has half the volume of the original block",1
"2194","4449","Q12","it has half the volume of the original block",1
"2195","4435","Q12","it has the same volume as the original block",0
"2196","4448","Q12","it has half the volume of the original block",1
"2197","4455","Q12","it has the same volume as the original block",0
"2198","4451","Q12","it has half the volume of the original block",1
"2199","4447","Q12","it has half the volume of the original block",1
"2200","4459","Q12","it has half the volume of the original block",1
"2201","4457","Q12","it has half the volume of the original block",1
"2202","4456","Q12","it has half the volume of the original block",1
"2203","4454","Q12","it has the same volume as the original block",0
"2204","4458","Q12","it has the same volume as the original block",0
"2205","4460","Q12","it has half the volume of the original block",1
"2206","4450","Q12","it has twice the volume of the original block",0
"2207","4453","Q12","it has half the volume of the original block",1
"2208","4452","Q12","it has the same volume as the original block",0
"2209","4239","Q12","it has half the volume of the original block",1
"2210","4408","Q12","it has the same volume as the original block",0
"2211","4490","Q12","it has twice the volume of the original block",0
"2212","4465","Q12","it has half the volume of the original block",1
"2213","4467","Q12","it has half the volume of the original block",1
"2214","4472","Q12","it has twice the volume of the original block",0
"2215","4507","Q12","it has half the volume of the original block",1
"2216","4518","Q12","it has half the volume of the original block",1
"2217","4503","Q12","it has half the volume of the original block",1
"2218","4479","Q12","it has the same volume as the original block",0
"2219","4524","Q12","it has half the volume of the original block",1
"2220","4485","Q12","it has half the volume of the original block",1
"2221","4476","Q12","it has half the volume of the original block",1
"2222","4483","Q12","it has half the volume of the original block",1
"2223","4510","Q12","it has half the volume of the original block",1
"2224","4482","Q12","it has half the volume of the original block",1
"2225","4520","Q12","it has the same volume as the original block",0
"2226","4498","Q12","it has the same volume as the original block",0
"2227","4500","Q12","it has half the volume of the original block",1
"2228","4513","Q12","it has twice the volume of the original block",0
"2229","4484","Q12","it has the same volume as the original block",0
"2230","4492","Q12","it has twice the volume of the original block",0
"2231","4522","Q12","it has twice the volume of the original block",0
"2232","4461","Q12","it has half the volume of the original block",1
"2233","4494","Q12","it has half the volume of the original block",1
"2234","4514","Q12","it has half the volume of the original block",1
"2235","4517","Q12","it has half the volume of the original block",1
"2236","4515","Q12","it has half the volume of the original block",1
"2237","4488","Q12","it has half the volume of the original block",1
"2238","4478","Q12","it has twice the volume of the original block",0
"2239","4502","Q12","it has half the volume of the original block",1
"2240","4521","Q12","it has half the volume of the original block",1
"2241","4509","Q12","it has half the volume of the original block",1
"2242","4501","Q12","it has half the volume of the original block",1
"2243","4499","Q12","it has half the volume of the original block",1
"2244","4505","Q12","it has half the volume of the original block",1
"2245","4495","Q12","it has half the volume of the original block",1
"2246","4344","Q12","it has half the volume of the original block",1
"2247","4292BM","Q12","it has half the volume of the original block",1
"2248","4279","Q12","it has half the volume of the original block",1
"2249","4341","Q12","it has half the volume of the original block",1
"2250","4279","Q12","it has half the volume of the original block",1
"2251","4281","Q12","it has half the volume of the original block",1
"2252","4245","Q12","it has half the volume of the original block",1
"2253","4335","Q12","it has twice the volume of the original block",0
"2254","4326","Q12","it has the same volume as the original block",0
"2255","4334","Q12","it has half the volume of the original block",1
"2256","4370","Q12","it has half the volume of the original block",1
"2257","4360","Q12","it has half the volume of the original block",1
"2258","4345","Q12","it has half the volume of the original block",1
"2259","4350","Q12","it has the same volume as the original block",0
"2260","4463","Q12","it has half the volume of the original block",1
"2261","4562","Q12","it has half the volume of the original block",1
"2262","4563","Q12","it has half the volume of the original block",1
"2263","4564","Q12","it has half the volume of the original block",1
"2264","4537","Q12","it has half the volume of the original block",1
"2265","4558","Q12","it has half the volume of the original block",1
"2266","4550","Q12","it has the same volume as the original block",0
"2267","4573","Q12","it has the same volume as the original block",0
"2268","4536","Q12","it has half the volume of the original block",1
"2269","4571","Q12","it has the same volume as the original block",0
"2270","4571","Q12","it has half the volume of the original block",1
"2271","4566","Q12","it has the same volume as the original block",0
"2272","4546","Q12","it has half the volume of the original block",1
"2273","4554","Q12","it has the same volume as the original block",0
"2274","4535","Q12","it has the same volume as the original block",0
"2275","4553","Q12","it has half the volume of the original block",1
"2276","4540","Q12","it has the same volume as the original block",0
"2277","4358F","Q12","it has half the volume of the original block",1
"2278","4572","Q12","it has half the volume of the original block",1
"2279","4549","Q12","it has half the volume of the original block",1
"2280","4568","Q12","it has twice the volume of the original block",0
"2281","4543","Q12","it has half the volume of the original block",1
"2282","4569","Q12","it has half the volume of the original block",1
"2283","4574","Q12","it has twice the volume of the original block",0
"2284","4560","Q12","it has the same volume as the original block",0
"2285","4527","Q12","it has half the volume of the original block",1
"2286","4548","Q12","it has the same volume as the original block",0
"2287","4559","Q12","it has the same volume as the original block",0
"2288","4531","Q12","it has the same volume as the original block",0
"2289","4545","Q12","it has the same volume as the original block",0
"2290","4533","Q12","it has half the volume of the original block",1
"2291","4480","Q12","it has half the volume of the original block",1
"2292","4358","Q12","it has half the volume of the original block",1
"2293","4381","Q12","it has half the volume of the original block",1
"2294","4374","Q12","it has half the volume of the original block",1
"2295","4317","Q12","it has half the volume of the original block",1
"2296","4314","Q12","it has the same volume as the original block",0
"2297","4305","Q12","it has half the volume of the original block",1
"2298","4326F","Q12","it has half the volume of the original block",1
"2299","4281","Q12","it has half the volume of the original block",1
"2300","4316","Q12","it has the same volume as the original block",0
"2301","4372","Q12","it has half the volume of the original block",1
"2302","4292R","Q12","it has half the volume of the original block",1
"2303","4329","Q12","it has half the volume of the original block",1
"2304","4375","Q12","it has half the volume of the original block",1
"2305","4310","Q12","it has half the volume of the original block",1
"2306","4353F","Q12","it has half the volume of the original block",1
"2307","4371","Q12","it has half the volume of the original block",1
"2308","4648","Q12","it has twice the volume of the original block",0
"2309","4632","Q12","it has half the volume of the original block",1
"2310","4664","Q12","it has half the volume of the original block",1
"2311","4636","Q12","it has half the volume of the original block",1
"2312","4668C","Q12","it has twice the volume of the original block",0
"2313","4295","Q12","it has half the volume of the original block",1
"2314","4639","Q12","it has half the volume of the original block",1
"2315","4631","Q12","it has half the volume of the original block",1
"2316","4650","Q12","it has half the volume of the original block",1
"2317","4635","Q12","it has half the volume of the original block",1
"2318","4643","Q12","it has twice the volume of the original block",0
"2319","4659","Q12","it has half the volume of the original block",1
"2320","4642","Q12","it has the same volume as the original block",0
"2321","4665","Q12","it has half the volume of the original block",1
