,ID,Question,Response,value
1393,4777,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1394,4816,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1395,4820,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1396,4817,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1397,4819,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1398,4799,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1399,4813,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1400,4850,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1401,4874,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1402,4864,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1403,4866,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1404,4868,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1405,4861,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1406,4907,Q15,Because what determines if an object will sink or float is the volume (how big it is),0
1407,4234,Q15,Because what determines if an object will sink or float is the weight of the object,0
1408,4225,Q15,Because what determines if an object will sink or float is the weight of the object,0
1409,4256,Q15,Because what determines if an object will sink or float is the weight of the object,0
1410,4252,Q15,Because what determines if an object will sink or float is the weight of the object,0
1411,4259,Q15,Because what determines if an object will sink or float is the weight of the object,0
1412,4292F,Q15,Because what determines if an object will sink or float is the weight of the object,0
1413,4289,Q15,Because what determines if an object will sink or float is the weight of the object,0
1414,4293F,Q15,Because what determines if an object will sink or float is the weight of the object,0
1415,4269,Q15,Because what determines if an object will sink or float is the weight of the object,0
1416,4283,Q15,Because what determines if an object will sink or float is the weight of the object,0
1417,4300,Q15,Because what determines if an object will sink or float is the weight of the object,0
1418,4304,Q15,Because what determines if an object will sink or float is the weight of the object,0
1419,4303,Q15,Because what determines if an object will sink or float is the weight of the object,0
1420,4312,Q15,Because what determines if an object will sink or float is the weight of the object,0
1421,4308,Q15,Because what determines if an object will sink or float is the weight of the object,0
1422,4307,Q15,Because what determines if an object will sink or float is the weight of the object,0
1423,4294,Q15,Because what determines if an object will sink or float is the weight of the object,0
1424,4302,Q15,Because what determines if an object will sink or float is the weight of the object,0
1425,4291,Q15,Because what determines if an object will sink or float is the weight of the object,0
1426,4293,Q15,Because what determines if an object will sink or float is the weight of the object,0
1427,4379,Q15,Because what determines if an object will sink or float is the weight of the object,0
1428,4406,Q15,Because what determines if an object will sink or float is the weight of the object,0
1429,4416,Q15,Because what determines if an object will sink or float is the weight of the object,0
1430,4429,Q15,Because what determines if an object will sink or float is the weight of the object,0
1431,4283F,Q15,Because what determines if an object will sink or float is the weight of the object,0
1432,4441,Q15,Because what determines if an object will sink or float is the weight of the object,0
1433,4457,Q15,Because what determines if an object will sink or float is the weight of the object,0
1434,4456,Q15,Because what determines if an object will sink or float is the weight of the object,0
1435,4454,Q15,Because what determines if an object will sink or float is the weight of the object,0
1436,4460,Q15,Because what determines if an object will sink or float is the weight of the object,0
1437,4467,Q15,Because what determines if an object will sink or float is the weight of the object,0
1438,4485,Q15,Because what determines if an object will sink or float is the weight of the object,0
1439,4476,Q15,Because what determines if an object will sink or float is the weight of the object,0
1440,4482,Q15,Because what determines if an object will sink or float is the weight of the object,0
1441,4520,Q15,Because what determines if an object will sink or float is the weight of the object,0
1442,4498,Q15,Because what determines if an object will sink or float is the weight of the object,0
1443,4484,Q15,Because what determines if an object will sink or float is the weight of the object,0
1444,4515,Q15,Because what determines if an object will sink or float is the weight of the object,0
1445,4562,Q15,Because what determines if an object will sink or float is the weight of the object,0
1446,4558,Q15,Because what determines if an object will sink or float is the weight of the object,0
1447,4550,Q15,Because what determines if an object will sink or float is the weight of the object,0
1448,4536,Q15,Because what determines if an object will sink or float is the weight of the object,0
1449,4571,Q15,Because what determines if an object will sink or float is the weight of the object,0
1450,4554,Q15,Because what determines if an object will sink or float is the weight of the object,0
1451,4535,Q15,Because what determines if an object will sink or float is the weight of the object,0
1452,4553,Q15,Because what determines if an object will sink or float is the weight of the object,0
1453,4549,Q15,Because what determines if an object will sink or float is the weight of the object,0
1454,4574,Q15,Because what determines if an object will sink or float is the weight of the object,0
1455,4560,Q15,Because what determines if an object will sink or float is the weight of the object,0
1456,4559,Q15,Because what determines if an object will sink or float is the weight of the object,0
1457,4531,Q15,Because what determines if an object will sink or float is the weight of the object,0
1458,4545,Q15,Because what determines if an object will sink or float is the weight of the object,0
1459,4314,Q15,Because what determines if an object will sink or float is the weight of the object,0
1460,4372,Q15,Because what determines if an object will sink or float is the weight of the object,0
1461,4648,Q15,Because what determines if an object will sink or float is the weight of the object,0
1462,4668C,Q15,Because what determines if an object will sink or float is the weight of the object,0
1463,4631,Q15,Because what determines if an object will sink or float is the weight of the object,0
1464,4586,Q15,Because what determines if an object will sink or float is the weight of the object,0
1465,4623,Q15,Because what determines if an object will sink or float is the weight of the object,0
1466,4610,Q15,Because what determines if an object will sink or float is the weight of the object,0
1467,4609,Q15,Because what determines if an object will sink or float is the weight of the object,0
1468,4613,Q15,Because what determines if an object will sink or float is the weight of the object,0
1469,4616,Q15,Because what determines if an object will sink or float is the weight of the object,0
1470,4595,Q15,Because what determines if an object will sink or float is the weight of the object,0
1471,4652,Q15,Because what determines if an object will sink or float is the weight of the object,0
1472,4419,Q15,Because what determines if an object will sink or float is the weight of the object,0
1473,4542,Q15,Because what determines if an object will sink or float is the weight of the object,0
1474,4653F,Q15,Because what determines if an object will sink or float is the weight of the object,0
1475,4657,Q15,Because what determines if an object will sink or float is the weight of the object,0
1476,4506,Q15,Because what determines if an object will sink or float is the weight of the object,0
1477,4707,Q15,Because what determines if an object will sink or float is the weight of the object,0
1478,4691,Q15,Because what determines if an object will sink or float is the weight of the object,0
1479,4693,Q15,Because what determines if an object will sink or float is the weight of the object,0
1480,4736,Q15,Because what determines if an object will sink or float is the weight of the object,0
1481,4771,Q15,Because what determines if an object will sink or float is the weight of the object,0
1482,4726,Q15,Because what determines if an object will sink or float is the weight of the object,0
1483,4716,Q15,Because what determines if an object will sink or float is the weight of the object,0
1484,4720,Q15,Because what determines if an object will sink or float is the weight of the object,0
1485,4727,Q15,Because what determines if an object will sink or float is the weight of the object,0
1486,4604,Q15,Because what determines if an object will sink or float is the weight of the object,0
1487,4755B,Q15,Because what determines if an object will sink or float is the weight of the object,0
1488,4754,Q15,Because what determines if an object will sink or float is the weight of the object,0
1489,4755,Q15,Because what determines if an object will sink or float is the weight of the object,0
1490,4742,Q15,Because what determines if an object will sink or float is the weight of the object,0
1491,4753,Q15,Because what determines if an object will sink or float is the weight of the object,0
1492,4743,Q15,Because what determines if an object will sink or float is the weight of the object,0
1493,4770,Q15,Because what determines if an object will sink or float is the weight of the object,0
1494,4775,Q15,Because what determines if an object will sink or float is the weight of the object,0
1495,4822,Q15,Because what determines if an object will sink or float is the weight of the object,0
1496,4821,Q15,Because what determines if an object will sink or float is the weight of the object,0
1497,4786,Q15,Because what determines if an object will sink or float is the weight of the object,0
1498,4756,Q15,Because what determines if an object will sink or float is the weight of the object,0
1499,4833,Q15,Because what determines if an object will sink or float is the weight of the object,0
1500,4827,Q15,Because what determines if an object will sink or float is the weight of the object,0
1501,4852,Q15,Because what determines if an object will sink or float is the weight of the object,0
1502,4871,Q15,Because what determines if an object will sink or float is the weight of the object,0
1503,4860,Q15,Because what determines if an object will sink or float is the weight of the object,0
1504,4879,Q15,Because what determines if an object will sink or float is the weight of the object,0
1505,4883,Q15,Because what determines if an object will sink or float is the weight of the object,0
1506,4923,Q15,Because what determines if an object will sink or float is the weight of the object,0
1507,4216,Q11,Bigger than,0
1508,4232,Q11,Bigger than,0
1509,4233,Q11,Bigger than,0
1510,4420,Q11,Bigger than,0
1511,4421,Q11,Bigger than,0
1512,4219,Q11,Bigger than,0
1513,4227,Q11,Bigger than,0
1514,4225,Q11,Bigger than,0
1515,4267,Q11,Bigger than,0
1516,4244,Q11,Bigger than,0
1517,4284,Q11,Bigger than,0
1518,4280,Q11,Bigger than,0
1519,4293F,Q11,Bigger than,0
1520,4283,Q11,Bigger than,0
1521,4319,Q11,Bigger than,0
1522,4296,Q11,Bigger than,0
1523,4036,Q11,Bigger than,0
1524,4301,Q11,Bigger than,0
1525,4362,Q11,Bigger than,0
1526,4392,Q11,Bigger than,0
1527,4380,Q11,Bigger than,0
1528,4382,Q11,Bigger than,0
1529,4406,Q11,Bigger than,0
1530,4407,Q11,Bigger than,0
1531,4397,Q11,Bigger than,0
1532,4416,Q11,Bigger than,0
1533,4429,Q11,Bigger than,0
1534,4442,Q11,Bigger than,0
1535,4447,Q11,Bigger than,0
1536,4239,Q11,Bigger than,0
1537,4467,Q11,Bigger than,0
1538,4479,Q11,Bigger than,0
1539,4482,Q11,Bigger than,0
1540,4498,Q11,Bigger than,0
1541,4513,Q11,Bigger than,0
1542,4488,Q11,Bigger than,0
1543,4478,Q11,Bigger than,0
1544,4509,Q11,Bigger than,0
1545,4499,Q11,Bigger than,0
1546,4341,Q11,Bigger than,0
1547,4562,Q11,Bigger than,0
1548,4563,Q11,Bigger than,0
1549,4558,Q11,Bigger than,0
1550,4573,Q11,Bigger than,0
1551,4571,Q11,Bigger than,0
1552,4568,Q11,Bigger than,0
1553,4543,Q11,Bigger than,0
1554,4569,Q11,Bigger than,0
1555,4574,Q11,Bigger than,0
1556,4559,Q11,Bigger than,0
1557,4545,Q11,Bigger than,0
1558,4317,Q11,Bigger than,0
1559,4326F,Q11,Bigger than,0
1560,4316,Q11,Bigger than,0
1561,4372,Q11,Bigger than,0
1562,4292R,Q11,Bigger than,0
1563,4310,Q11,Bigger than,0
1564,4650,Q11,Bigger than,0
1565,4657,Q11,Bigger than,0
1566,4677,Q11,Bigger than,0
1567,4660,Q11,Bigger than,0
1568,4623,Q11,Bigger than,0
1569,4610,Q11,Bigger than,0
1570,4613,Q11,Bigger than,0
1571,4616,Q11,Bigger than,0
1572,4595,Q11,Bigger than,0
1573,4667,Q11,Bigger than,0
1574,4703,Q11,Bigger than,0
1575,4712,Q11,Bigger than,0
1576,4702,Q11,Bigger than,0
1577,4691,Q11,Bigger than,0
1578,4736,Q11,Bigger than,0
1579,4771,Q11,Bigger than,0
1580,4737,Q11,Bigger than,0
1581,4710,Q11,Bigger than,0
1582,4746,Q11,Bigger than,0
1583,4754,Q11,Bigger than,0
1584,4820,Q11,Bigger than,0
1585,4817,Q11,Bigger than,0
1586,4819,Q11,Bigger than,0
1587,4821,Q11,Bigger than,0
1588,4783,Q11,Bigger than,0
1589,4788,Q11,Bigger than,0
1590,4779,Q11,Bigger than,0
1591,4801,Q11,Bigger than,0
1592,4832,Q11,Bigger than,0
1593,4827,Q11,Bigger than,0
1594,4845,Q11,Bigger than,0
1595,4848,Q11,Bigger than,0
1596,4857,Q11,Bigger than,0
1597,4874,Q11,Bigger than,0
1598,4868,Q11,Bigger than,0
1599,4892,Q11,Bigger than,0
1600,4922,Q11,Bigger than,0
1601,4923,Q11,Bigger than,0
1602,4216,Q13,Bigger than,0
1603,4229,Q13,Bigger than,0
1604,4228,Q13,Bigger than,0
1605,4226,Q13,Bigger than,0
1606,4253,Q13,Bigger than,0
1607,4270,Q13,Bigger than,0
1608,4293F,Q13,Bigger than,0
1609,4260,Q13,Bigger than,0
1610,4269,Q13,Bigger than,0
1611,4319,Q13,Bigger than,0
1612,4308,Q13,Bigger than,0
1613,4301,Q13,Bigger than,0
1614,4330,Q13,Bigger than,0
1615,4347,Q13,Bigger than,0
1616,4362,Q13,Bigger than,0
1617,4380,Q13,Bigger than,0
1618,4382,Q13,Bigger than,0
1619,4397,Q13,Bigger than,0
1620,4416,Q13,Bigger than,0
1621,4440,Q13,Bigger than,0
1622,4447,Q13,Bigger than,0
1623,4459,Q13,Bigger than,0
1624,4457,Q13,Bigger than,0
1625,4453,Q13,Bigger than,0
1626,4465,Q13,Bigger than,0
1627,4467,Q13,Bigger than,0
1628,4479,Q13,Bigger than,0
1629,4476,Q13,Bigger than,0
1630,4510,Q13,Bigger than,0
1631,4482,Q13,Bigger than,0
1632,4488,Q13,Bigger than,0
1633,4502,Q13,Bigger than,0
1634,4521,Q13,Bigger than,0
1635,4501,Q13,Bigger than,0
1636,4341,Q13,Bigger than,0
1637,4335,Q13,Bigger than,0
1638,4326,Q13,Bigger than,0
1639,4537,Q13,Bigger than,0
1640,4558,Q13,Bigger than,0
1641,4571,Q13,Bigger than,0
1642,4572,Q13,Bigger than,0
1643,4568,Q13,Bigger than,0
1644,4543,Q13,Bigger than,0
1645,4326F,Q13,Bigger than,0
1646,4316,Q13,Bigger than,0
1647,4372,Q13,Bigger than,0
1648,4648,Q13,Bigger than,0
1649,4668C,Q13,Bigger than,0
1650,4295,Q13,Bigger than,0
1651,4657,Q13,Bigger than,0
1652,4591,Q13,Bigger than,0
1653,4623,Q13,Bigger than,0
1654,4656,Q13,Bigger than,0
1655,4712,Q13,Bigger than,0
1656,4737,Q13,Bigger than,0
1657,4762,Q13,Bigger than,0
1658,4746,Q13,Bigger than,0
1659,4763,Q13,Bigger than,0
1660,4768,Q13,Bigger than,0
1661,4773,Q13,Bigger than,0
1662,4770,Q13,Bigger than,0
1663,4771,Q13,Bigger than,0
1664,4824,Q13,Bigger than,0
1665,4816,Q13,Bigger than,0
1666,4819,Q13,Bigger than,0
1667,4783,Q13,Bigger than,0
1668,4788,Q13,Bigger than,0
1669,4809,Q13,Bigger than,0
1670,4833,Q13,Bigger than,0
1671,4845,Q13,Bigger than,0
1672,4848,Q13,Bigger than,0
1673,4857,Q13,Bigger than,0
1674,4891,Q13,Bigger than,0
1675,4913,Q13,Bigger than,0
1676,4922,Q13,Bigger than,0
1677,4926,Q13,Bigger than,0
1678,4880,Q13,Bigger than,0
1679,4920,Q13,Bigger than,0
1680,4887,Q13,Bigger than,0
1681,4233,Q22,Density,1
1682,4420,Q22,Density,1
1683,4219,Q22,Density,1
1684,4229,Q22,Density,1
1685,4236,Q22,Density,1
1686,4228,Q22,Density,1
1687,4267,Q22,Density,1
1688,4261,Q22,Density,1
1689,4246,Q22,Density,1
1690,4241,Q22,Density,1
1691,4247,Q22,Density,1
1692,4253,Q22,Density,1
1693,4263,Q22,Density,1
1694,4252,Q22,Density,1
1695,4257,Q22,Density,1
1696,4259,Q22,Density,1
1697,4242,Q22,Density,1
1698,4265,Q22,Density,1
1699,4282A,Q22,Density,1
1700,4276,Q22,Density,1
1701,4284,Q22,Density,1
1702,4292F,Q22,Density,1
1703,4294F,Q22,Density,1
1704,4287,Q22,Density,1
1705,4275,Q22,Density,1
1706,4273,Q22,Density,1
1707,4291F,Q22,Density,1
1708,4277,Q22,Density,1
1709,4286,Q22,Density,1
1710,4285,Q22,Density,1
1711,4270,Q22,Density,1
1712,4243,Q22,Density,1
1713,4271,Q22,Density,1
1714,4264,Q22,Density,1
1715,4268,Q22,Density,1
1716,4258,Q22,Density,1
1717,4249,Q22,Density,1
1718,4260,Q22,Density,1
1719,4269,Q22,Density,1
1720,4248,Q22,Density,1
1721,4290,Q22,Density,1
1722,4288,Q22,Density,1
1723,4300,Q22,Density,1
1724,4304,Q22,Density,1
1725,4312,Q22,Density,1
1726,4313,Q22,Density,1
1727,4315,Q22,Density,1
1728,4318,Q22,Density,1
1729,4296,Q22,Density,1
1730,4308,Q22,Density,1
1731,4036,Q22,Density,1
1732,4301,Q22,Density,1
1733,4294,Q22,Density,1
1734,4309,Q22,Density,1
1735,4278,Q22,Density,1
1736,4291,Q22,Density,1
1737,4282K,Q22,Density,1
1738,4293,Q22,Density,1
1739,4443,Q22,Density,1
1740,4327,Q22,Density,1
1741,4330,Q22,Density,1
1742,4337,Q22,Density,1
1743,4343,Q22,Density,1
1744,4328,Q22,Density,1
1745,4324,Q22,Density,1
1746,4348,Q22,Density,1
1747,4338,Q22,Density,1
1748,4332,Q22,Density,1
1749,4346,Q22,Density,1
1750,4347,Q22,Density,1
1751,4339,Q22,Density,1
1752,4353,Q22,Density,1
1753,4367,Q22,Density,1
1754,4365,Q22,Density,1
1755,4357,Q22,Density,1
1756,4373,Q22,Density,1
1757,4359,Q22,Density,1
1758,4352,Q22,Density,1
1759,4362,Q22,Density,1
1760,4363,Q22,Density,1
1761,4366,Q22,Density,1
1762,4356,Q22,Density,1
1763,4364,Q22,Density,1
1764,4355,Q22,Density,1
1765,4325,Q22,Density,1
1766,4342,Q22,Density,1
1767,4391,Q22,Density,1
1768,4393,Q22,Density,1
1769,4390,Q22,Density,1
1770,4385,Q22,Density,1
1771,4384,Q22,Density,1
1772,4392,Q22,Density,1
1773,4380,Q22,Density,1
1774,4394,Q22,Density,1
1775,4383,Q22,Density,1
1776,4382,Q22,Density,1
1777,4376,Q22,Density,1
1778,4404,Q22,Density,1
1779,4410,Q22,Density,1
1780,4411,Q22,Density,1
1781,4406,Q22,Density,1
1782,4400,Q22,Density,1
1783,4396,Q22,Density,1
1784,4413,Q22,Density,1
1785,4401,Q22,Density,1
1786,4397,Q22,Density,1
1787,4416,Q22,Density,1
1788,4429,Q22,Density,1
1789,4442,Q22,Density,1
1790,4428,Q22,Density,1
1791,4424,Q22,Density,1
1792,4433,Q22,Density,1
1793,4283F,Q22,Density,1
1794,4423,Q22,Density,1
1795,4436,Q22,Density,1
1796,4430,Q22,Density,1
1797,4431,Q22,Density,1
1798,4437,Q22,Density,1
1799,4427,Q22,Density,1
1800,4426,Q22,Density,1
1801,4440,Q22,Density,1
1802,4446,Q22,Density,1
1803,4432,Q22,Density,1
1804,4438,Q22,Density,1
1805,4449,Q22,Density,1
1806,4435,Q22,Density,1
1807,4448,Q22,Density,1
1808,4455,Q22,Density,1
1809,4451,Q22,Density,1
1810,4447,Q22,Density,1
1811,4459,Q22,Density,1
1812,4456,Q22,Density,1
1813,4454,Q22,Density,1
1814,4458,Q22,Density,1
1815,4450,Q22,Density,1
1816,4453,Q22,Density,1
1817,4452,Q22,Density,1
1818,4239,Q22,Density,1
1819,4465,Q22,Density,1
1820,4472,Q22,Density,1
1821,4518,Q22,Density,1
1822,4479,Q22,Density,1
1823,4524,Q22,Density,1
1824,4485,Q22,Density,1
1825,4482,Q22,Density,1
1826,4498,Q22,Density,1
1827,4500,Q22,Density,1
1828,4492,Q22,Density,1
1829,4522,Q22,Density,1
1830,4461,Q22,Density,1
1831,4494,Q22,Density,1
1832,4514,Q22,Density,1
1833,4517,Q22,Density,1
1834,4515,Q22,Density,1
1835,4502,Q22,Density,1
1836,4521,Q22,Density,1
1837,4509,Q22,Density,1
1838,4501,Q22,Density,1
1839,4499,Q22,Density,1
1840,4505,Q22,Density,1
1841,4495,Q22,Density,1
1842,4344,Q22,Density,1
1843,4292BM,Q22,Density,1
1844,4279,Q22,Density,1
1845,4341,Q22,Density,1
1846,4279,Q22,Density,1
1847,4245,Q22,Density,1
1848,4335,Q22,Density,1
1849,4334,Q22,Density,1
1850,4370,Q22,Density,1
1851,4360,Q22,Density,1
1852,4350,Q22,Density,1
1853,4463,Q22,Density,1
1854,4562,Q22,Density,1
1855,4563,Q22,Density,1
1856,4564,Q22,Density,1
1857,4537,Q22,Density,1
1858,4558,Q22,Density,1
1859,4550,Q22,Density,1
1860,4536,Q22,Density,1
1861,4571,Q22,Density,1
1862,4566,Q22,Density,1
1863,4546,Q22,Density,1
1864,4554,Q22,Density,1
1865,4535,Q22,Density,1
1866,4553,Q22,Density,1
1867,4540,Q22,Density,1
1868,4358F,Q22,Density,1
1869,4572,Q22,Density,1
1870,4568,Q22,Density,1
1871,4543,Q22,Density,1
1872,4569,Q22,Density,1
1873,4527,Q22,Density,1
1874,4548,Q22,Density,1
1875,4531,Q22,Density,1
1876,4545,Q22,Density,1
1877,4358,Q22,Density,1
1878,4381,Q22,Density,1
1879,4374,Q22,Density,1
1880,4314,Q22,Density,1
1881,4305,Q22,Density,1
1882,4281,Q22,Density,1
1883,4316,Q22,Density,1
1884,4372,Q22,Density,1
1885,4292R,Q22,Density,1
1886,4329,Q22,Density,1
1887,4375,Q22,Density,1
1888,4310,Q22,Density,1
1889,4353F,Q22,Density,1
1890,4371,Q22,Density,1
1891,4648,Q22,Density,1
1892,4632,Q22,Density,1
1893,4636,Q22,Density,1
1894,4668C,Q22,Density,1
1895,4295,Q22,Density,1
1896,4639,Q22,Density,1
1897,4650,Q22,Density,1
1898,4635,Q22,Density,1
1899,4643,Q22,Density,1
1900,4659,Q22,Density,1
1901,4665,Q22,Density,1
1902,4657,Q22,Density,1
1903,4673,Q22,Density,1
1904,4672,Q22,Density,1
1905,4660,Q22,Density,1
1906,4678,Q22,Density,1
1907,4676,Q22,Density,1
1908,4666,Q22,Density,1
1909,4646,Q22,Density,1
1910,4602,Q22,Density,1
1911,4626,Q22,Density,1
1912,4586,Q22,Density,1
1913,4591,Q22,Density,1
1914,4627,Q22,Density,1
1915,4601,Q22,Density,1
1916,4600,Q22,Density,1
1917,4608,Q22,Density,1
1918,4599,Q22,Density,1
1919,4607,Q22,Density,1
1920,4578,Q22,Density,1
1921,4617,Q22,Density,1
1922,4613,Q22,Density,1
1923,4583,Q22,Density,1
1924,4585,Q22,Density,1
1925,4616,Q22,Density,1
1926,4619,Q22,Density,1
1927,4579,Q22,Density,1
1928,4620,Q22,Density,1
1929,4592,Q22,Density,1
1930,4598,Q22,Density,1
1931,4670,Q22,Density,1
1932,4419,Q22,Density,1
1933,4653,Q22,Density,1
1934,4669,Q22,Density,1
1935,4667,Q22,Density,1
1936,4541,Q22,Density,1
1937,4542,Q22,Density,1
1938,4395,Q22,Density,1
1939,4681,Q22,Density,1
1940,4414,Q22,Density,1
1941,4683,Q22,Density,1
1942,4653F,Q22,Density,1
1943,4506,Q22,Density,1
1944,4684,Q22,Density,1
1945,4637,Q22,Density,1
1946,4311,Q22,Density,1
1947,4707,Q22,Density,1
1948,4712,Q22,Density,1
1949,4702,Q22,Density,1
1950,4704,Q22,Density,1
1951,4736,Q22,Density,1
1952,4771,Q22,Density,1
1953,4697,Q22,Density,1
1954,4717,Q22,Density,1
1955,4723,Q22,Density,1
1956,4726,Q22,Density,1
1957,4714,Q22,Density,1
1958,4718,Q22,Density,1
1959,4730,Q22,Density,1
1960,4725,Q22,Density,1
1961,4720,Q22,Density,1
1962,4728,Q22,Density,1
1963,4606,Q22,Density,1
1964,4733,Q22,Density,1
1965,4731,Q22,Density,1
1966,4727,Q22,Density,1
1967,4753B,Q22,Density,1
1968,4737,Q22,Density,1
1969,4759,Q22,Density,1
1970,4766,Q22,Density,1
1971,4768,Q22,Density,1
1972,4764,Q22,Density,1
1973,4758,Q22,Density,1
1974,4769,Q22,Density,1
1975,4761,Q22,Density,1
1976,4756B,Q22,Density,1
1977,4755B,Q22,Density,1
1978,4739,Q22,Density,1
1979,4742,Q22,Density,1
1980,4753,Q22,Density,1
1981,4743,Q22,Density,1
1982,4760,Q22,Density,1
1983,4767,Q22,Density,1
1984,4777,Q22,Density,1
1985,4763,Q22,Density,1
1986,4768,Q22,Density,1
1987,4773,Q22,Density,1
1988,4770,Q22,Density,1
1989,4769,Q22,Density,1
1990,4771,Q22,Density,1
1991,4740,Q22,Density,1
1992,4817,Q22,Density,1
1993,4824,Q22,Density,1
1994,4815,Q22,Density,1
1995,4825,Q22,Density,1
1996,4822,Q22,Density,1
1997,4821,Q22,Density,1
1998,4818,Q22,Density,1
1999,4781,Q22,Density,1
2000,4789,Q22,Density,1
2001,4782,Q22,Density,1
2002,4785,Q22,Density,1
2003,4780,Q22,Density,1
2004,4788,Q22,Density,1
2005,4784,Q22,Density,1
2006,4756,Q22,Density,1
2007,4795,Q22,Density,1
2008,4805,Q22,Density,1
2009,4796,Q22,Density,1
2010,4808,Q22,Density,1
2011,4806,Q22,Density,1
2012,4793,Q22,Density,1
2013,4809,Q22,Density,1
2014,4807,Q22,Density,1
2015,4800,Q22,Density,1
2016,4812,Q22,Density,1
2017,4810,Q22,Density,1
2018,4803,Q22,Density,1
2019,4802,Q22,Density,1
2020,4801,Q22,Density,1
2021,4832,Q22,Density,1
2022,4838,Q22,Density,1
2023,4828,Q22,Density,1
2024,4831,Q22,Density,1
2025,4834,Q22,Density,1
2026,4835,Q22,Density,1
2027,4826,Q22,Density,1
2028,4829,Q22,Density,1
2029,4837,Q22,Density,1
2030,4830,Q22,Density,1
2031,4846,Q22,Density,1
2032,4847,Q22,Density,1
2033,4855,Q22,Density,1
2034,4581,Q22,Density,1
2035,4849,Q22,Density,1
2036,4845,Q22,Density,1
2037,4839,Q22,Density,1
2038,4856,Q22,Density,1
2039,4842,Q22,Density,1
2040,4852,Q22,Density,1
2041,4752,Q22,Density,1
2042,4873,Q22,Density,1
2043,4863,Q22,Density,1
2044,4864,Q22,Density,1
2045,4869,Q22,Density,1
2046,4862,Q22,Density,1
2047,4870,Q22,Density,1
2048,4868,Q22,Density,1
2049,4892,Q22,Density,1
2050,4891,Q22,Density,1
2051,4898,Q22,Density,1
2052,4919,Q22,Density,1
2053,4879,Q22,Density,1
2054,4913,Q22,Density,1
2055,4897,Q22,Density,1
2056,4911,Q22,Density,1
2057,4904,Q22,Density,1
2058,4895,Q22,Density,1
2059,4910,Q22,Density,1
2060,4901,Q22,Density,1
2061,4884,Q22,Density,1
2062,4898,Q22,Density,1
2063,4917,Q22,Density,1
2064,4924,Q22,Density,1
2065,4908,Q22,Density,1
2066,4900,Q22,Density,1
2067,4906,Q22,Density,1
2068,4899,Q22,Density,1
2069,4885,Q22,Density,1
2070,4914,Q22,Density,1
2071,4921,Q22,Density,1
2072,4903,Q22,Density,1
2073,4902,Q22,Density,1
2074,4909,Q22,Density,1
2075,4912,Q22,Density,1
2076,4926,Q22,Density,1
2077,4888,Q22,Density,1
2078,4896,Q22,Density,1
2079,4927,Q22,Density,1
2080,4878,Q22,Density,1
2081,4923,Q22,Density,1
2082,4880,Q22,Density,1
2083,4920,Q22,Density,1
2084,4887,Q22,Density,1
2085,4232,Q9,Disagree,0
2086,4229,Q9,Disagree,0
2087,4236,Q9,Disagree,0
2088,4228,Q9,Disagree,0
2089,4241,Q9,Disagree,0
2090,4247,Q9,Disagree,0
2091,4256,Q9,Disagree,0
2092,4263,Q9,Disagree,0
2093,4244,Q9,Disagree,0
2094,4252,Q9,Disagree,0
2095,4257,Q9,Disagree,0
2096,4282A,Q9,Disagree,0
2097,4272,Q9,Disagree,0
2098,4284,Q9,Disagree,0
2099,4280,Q9,Disagree,0
2100,4294F,Q9,Disagree,0
2101,4287,Q9,Disagree,0
2102,4270,Q9,Disagree,0
2103,4293F,Q9,Disagree,0
2104,4243,Q9,Disagree,0
2105,4268,Q9,Disagree,0
2106,4249,Q9,Disagree,0
2107,4260,Q9,Disagree,0
2108,4304,Q9,Disagree,0
2109,4303,Q9,Disagree,0
2110,4327,Q9,Disagree,0
2111,4328,Q9,Disagree,0
2112,4338,Q9,Disagree,0
2113,4339,Q9,Disagree,0
2114,4353,Q9,Disagree,0
2115,4365,Q9,Disagree,0
2116,4352,Q9,Disagree,0
2117,4393,Q9,Disagree,0
2118,4384,Q9,Disagree,0
2119,4392,Q9,Disagree,0
2120,4386,Q9,Disagree,0
2121,4394,Q9,Disagree,0
2122,4376,Q9,Disagree,0
2123,4400,Q9,Disagree,0
2124,4401,Q9,Disagree,0
2125,4424,Q9,Disagree,0
2126,4423,Q9,Disagree,0
2127,4430,Q9,Disagree,0
2128,4431,Q9,Disagree,0
2129,4427,Q9,Disagree,0
2130,4426,Q9,Disagree,0
2131,4446,Q9,Disagree,0
2132,4432,Q9,Disagree,0
2133,4438,Q9,Disagree,0
2134,4449,Q9,Disagree,0
2135,4451,Q9,Disagree,0
2136,4447,Q9,Disagree,0
2137,4450,Q9,Disagree,0
2138,4239,Q9,Disagree,0
2139,4465,Q9,Disagree,0
2140,4507,Q9,Disagree,0
2141,4476,Q9,Disagree,0
